DATE SYM Y X1 X2 e1 e2
3465 A -4.4125 0.10226 0.012825 -6.0522 -0.64277
3466 A 9.0752 -0.41207 -1.1711 15.468 -5.5008
3467 A -11.101 -0.22174 0.053278 -10.754 -11.974
3468 A -11.89 -0.17601 -1.5432 -16.807 -0.23145
3469 A 1.554 -0.56773 1.57 7.042 -11.406
3470 A 12.069 0.73344 0.36207 14.625 6.0223
3471 A 7.0132 0.56459 -1.018 11.865 -4.1745
3472 A -2.5184 -1.7011 -1.496 10.338 -32.003
3473 A 1.8925 -0.83197 0.17624 -6.8034 22.308
3474 A -2.7156 1.0085 -0.39976 -0.81963 -7.2641
3475 A 4.0093 0.47673 0.045306 1.0063 10.963
3476 A -19.138 -0.15867 -0.55793 -6.2323 -49.293
3477 A 0.39804 -1.1188 0.89701 2.0073 -3.3165
3478 A 1.3678 -0.13483 0.48871 -3.3526 12.334
3479 A -0.22171 -0.43107 -0.64715 0.90862 -2.6808
3480 A -3.7232 -0.89122 0.1512 -4.6742 -1.4117
3481 A -0.63081 -1.2965 -0.048549 -2.5804 4.1378
3482 A 0.31323 -0.19017 1.5012 2.3673 -4.6959
3483 A 2.0313 -0.26353 0.79356 3.2979 -0.99555
3484 A 30.957 -0.51375 1.1779 42.679 3.7546
3485 A 9.2077 -0.50914 -1.1803 18.982 -13.24
3486 A 12.178 0.12183 0.082736 16.698 1.6979
3487 A 1.304 -0.39173 0.15012 5.1171 -7.542
3488 A -34.368 0.98763 -1.5376 -45.619 -8.3107
3489 A 6.7056 -0.37474 1.4399 10.952 -3.3257
3490 A 0.81035 -1.3507 1.0749 2.0216 -1.9631
3491 A -0.18494 0.36094 -1.4914 5.2397 -12.655
3492 A 1.7189 3.3839 -1.4871 -0.60075 6.8288
3493 A -9.6935 0.68996 0.25716 -10.857 -7.2185
3494 A -1.0977 -0.61549 0.2782 -4.3723 6.5903
3495 A -6.0206 1.544 -0.54366 -8.9092 0.50201
3496 A -5.5215 0.40727 -0.72313 -9.0004 2.6025
3497 A -9.013 -0.51048 0.59721 -10.781 -4.9785
3498 A -0.83141 1.1838 0.48372 0.24191 -3.6214
3499 A 1.0553 0.646 0.14187 5.5586 -9.5753
3500 A -3.6859 -0.86014 1.1467 -3.5707 -4.0333
3501 A -15.302 0.3636 -1.4378 -23.418 3.6851
3502 A -4.6489 -0.96579 0.77987 -2.7418 -9.1066
3503 A 9.269 -0.91112 -1.3737 14.101 -1.5453
3504 A 1.3444 -0.34111 -2.5509 1.9046 0.53173
3505 A 0.058658 -0.072464 -2.7783 -5.5352 13.588
3506 A -5.0402 -2.0799 -0.00047208 -6.6069 -1.0791
3507 A 4.5181 -1.4672 -1.906 11.463 -11.086
3508 A 0.099646 0.20563 -0.45567 2.8022 -6.1636
3509 A -2.7902 0.12864 -0.8883 -3.5315 -0.95687
3510 A -0.097196 -0.85814 0.19966 2.5253 -6.107
3511 A 4.9895 0.67604 -0.88993 8.4416 -2.9878
3512 A 8.3654 2.1439 -0.67222 14.355 -5.7859
3513 A 4.3338 1.8495 -0.28385 -19.23 59.09
3514 A 8.9742 -0.10335 0.91381 9.4397 7.8276
3515 A 0.86716 1.2426 -0.57059 -0.20088 3.2542
3516 A 3.8266 -0.17228 1.546 -0.032391 12.633
3517 A 1.8508 -0.74934 -0.52909 1.3514 3.245
3518 A 4.2075 -0.41526 -1.029 6.843 -1.6655
3519 A 6.4585 -0.065874 0.053888 7.235 4.7027
3520 A -2.6148 -1.1007 1.1341 -1.7678 -4.6187
3521 A -5.593 0.88141 1.1436 -11.421 7.6197
3522 A -8.0409 0.47176 -0.19636 -10.522 -2.3648
3523 A 3.2316 -0.46066 -2.1294 5.0352 -0.51714
3524 A -0.25007 2.0482 -0.089695 -3.4619 6.9149
3525 A -7.2624 0.041692 -0.067558 -7.8603 -5.9238
3526 A -1.5519 0.50802 0.39999 1.7966 -9.5298
3527 A 9.6683 0.81086 2.2004 5.9071 18.022
3528 A -1.2773 -2.1687 -0.84943 0.91929 -5.909
3529 A -46.641 -0.15705 0.054789 -62.419 -10.201
3530 A -7.6305 -0.75054 -0.42945 -10.265 -1.3501
3531 A -2.615 -0.12485 0.32858 -5.8676 4.9185
3532 A 9.1066 0.89562 1.0283 2.5071 24.26
3533 A -8.58 -1.5364 1.078 -17.211 11.565
3534 A -9.1246 0.14888 -0.6323 -2.8221 -23.826
3535 A -5.6138 1.0101 -1.4578 -3.793 -9.8343
3536 A 1.4994 1.0872 -2.0066 -4.1659 14.884
3537 A 1.2925 0.98086 -0.29491 0.30702 3.4883
3538 A -6.3022 -0.10073 -0.2488 -8.0159 -2.2978
3539 A 0.98455 0.64358 -0.51392 3.4381 -4.7538
3540 A -15.368 0.50183 0.19765 -20.949 -2.5893
3541 A 7.855 1.435 2.3125 4.7291 14.588
3542 A 4.1639 -0.13227 -0.73496 3.5193 5.8476
3543 A 10.281 0.18226 2.599 10.821 8.6436
3544 A 0.71803 -1.6725 2.0986 -0.38075 3.2167
3545 A -0.47145 -0.34106 -1.431 -3.482 6.8454
3546 A -5.5484 0.7149 -0.2487 -1.0195 -16.24
3547 A -0.044527 0.58734 -0.3195 -0.56888 1.1338
3548 A 6.1109 0.3939 -1.12 6.7467 4.7997
3549 A 6.3414 -0.39627 0.4559 6.1252 6.8889
3550 A 4.6973 -2.7417 -0.25185 13.771 -15.935
3551 A -5.0807 1.1537 -1.3134 -15.412 19.01
3552 A -8.3368 1.4588 -2.7706 -1.3508 -24.488
3553 A -1.3 1.231 -1.2384 -2.2589 0.92789
3554 A 3.2294 -0.54821 0.42815 4.7725 -0.32422
3555 A 2.246 0.58914 -0.72738 3.1141 0.26209
3556 A 4.5387 1.2639 0.43239 3.0843 7.6869
3557 A -3.263 0.058447 1.4494 -2.5403 -5.2283
3558 A 4.5575 0.22344 0.014169 10.078 -8.3248
3559 A -12.158 -0.97599 0.06664 -19.933 6.0342
3560 A -10.727 -0.20431 2.1427 -11.987 -8.2021
3561 A 11.645 -0.92478 0.9185 20.163 -8.1314
3562 A -4.75 0.70317 1.6357 -11.671 10.968
3563 A 1.2397 2.3263 -0.48779 0.6 2.4354
3564 A -4.6061 1.0308 0.27482 -7.4323 1.7315
3565 A 15.862 0.064739 1.29 19.927 6.2817
3566 A 1.0096 -1.5204 1.078 -0.51436 4.6479
3567 A -5.0961 -0.61881 -1.9232 3.2338 -24.15
3568 A 4.0973 0.064446 -1.4133 11.729 -13.451
3569 A 1.4234 1.3955 -1.2752 -2.0164 9.4414
3570 A -0.42173 0.073632 -1.1463 5.6091 -14.318
3571 A -14.384 0.12177 -1.0275 -16.849 -8.6024
3572 A 12.357 0.35459 -0.25641 15.886 4.2107
3573 A 4.5385 1.8228 -0.28984 5.9179 1.1018
3574 A -1.6311 1.6825 1.9544 8.3419 -25.523
3575 A -1.9828 0.57216 -0.93179 -3.5909 1.8131
3576 A -1.2423 0.50923 -0.41763 -6.0075 9.8509
3577 A 2.401 0.40662 0.72189 3.2377 0.28014
3578 A 4.5282 -0.13063 -0.15262 5.8563 1.5144
3579 A -3.0773 -0.066498 -0.09485 -1.222 -7.405
3580 A -14.408 0.82058 -0.64374 -21.009 0.84356
3581 A 7.0003 -0.052305 1.3205 8.2238 3.9922
3582 A 23.08 0.71409 0.4369 34.899 -4.4964
3583 A -1.4729 -1.0627 0.44173 -0.47459 -3.7109
3584 A 1.7314 -1.7329 0.87352 3.1851 -1.5023
3585 A 1.6566 -0.47531 0.18988 3.4689 -2.5106
3586 A 12.376 0.66305 1.9452 13.549 9.3079
3587 A -2.0336 -2.389 1.2174 0.89348 -8.6845
3588 A 7.4144 -0.037822 1.5583 6.4819 9.3982
3589 A 4.3947 0.58081 0.99397 1.3338 11.31
3590 A 32.409 -0.84527 0.47241 41.556 11.4
3591 A -2.4492 -0.15245 0.59972 -4.7471 2.8176
3592 A 0.31611 0.080394 1.6952 -1.3979 4.0214
3593 A 6.1729 0.4194 -2.6275 8.956 0.099546
3594 A 9.1415 -0.12896 0.22437 8.2653 11.246
3595 A 4.8068 -1.1258 0.11872 3.126 8.9371
3596 A -18.606 -0.21418 0.18573 -26.585 -0.13716
3597 A -3.0935 0.21483 0.9892 -4.3345 -0.42478
3598 A -4.1981 0.2477 -0.44941 -9.6366 8.4905
3599 A -2.652 0.073662 -1.3051 -2.049 -3.8754
3600 A 2.1026 -1.3754 -0.47165 3.165 -0.050193
3601 A 4.3251 -0.030685 -0.90348 5.8845 0.87871
3602 A -5.1895 -0.74066 -0.54637 -11.651 10.06
3603 A -5.2859 -1.3052 0.10059 -5.5467 -4.5205
3604 A -4.9954 -0.070657 -0.75278 -3.1941 -9.1024
3605 A -1.7974 -0.55847 -1.632 -0.32921 -4.8724
3606 A 2.8274 -0.11227 -0.18494 -0.73495 11.213
3607 A 8.3771 -0.1271 0.77285 3.8943 18.799
3608 A 8.3183 -0.53336 0.94725 9.9524 4.5059
3609 A 1.3132 0.023102 0.37527 -2.1384 9.3113
3610 A -13.233 0.22055 -0.085261 -10.564 -19.592
3611 A -16.933 0.36764 -0.78832 -6.1239 -42.226
3612 A 4.9102 0.9772 0.46587 5.698 2.8721
3613 A -0.43225 1.0693 -1.4811 2.3017 -6.7462
3614 A 7.1463 0.75195 -1.8206 8.9733 3.1216
3615 A -1.7907 1.0353 -0.82705 -5.4477 6.6924
3616 A 9.7 2.0376 -0.14739 15.978 -5.1834
3617 A 5.9362 0.030874 -0.42471 6.6282 4.4371
3618 A -7.0921 0.32365 1.2474 -5.4365 -11.277
3619 A 0.28129 -0.059812 -0.5856 -2.8223 7.6332
3620 A -1.3801 0.58911 -0.80761 -1.3859 -1.3416
3621 A 1.5505 1.9085 0.26236 2.5586 -1.1514
3622 A 0.89363 -1.7181 0.3398 -2.286 8.5505
3623 A -7.0644 0.93054 -0.12532 -8.8096 -3.1857
3624 A -0.88954 0.03666 0.41251 0.42107 -4.0301
3625 A -0.86844 0.5144 -0.13188 3.0905 -10.177
3626 A -9.0003 -1.0695 -0.073057 -11.38 -3.3315
3627 A 4.2607 0.03832 0.20721 -0.73126 15.903
3628 A -10.063 -0.22247 -0.21083 -11.26 -7.2826
3629 A 5.5007 -1.557 -0.81294 8.0831 -0.082858
3630 A -0.97122 1.4107 0.93069 -4.9719 7.9643
3631 A -1.3461 0.42524 0.29544 0.15247 -4.9743
3632 A 2.225 -0.7322 0.2676 1.0523 5.0575
3633 A -0.12728 0.0011244 -1.8181 0.46949 -1.2172
3634 A -4.2035 -1.5439 -1.2632 -6.0394 0.51403
3635 A 1.1313 0.63581 0.69204 3.1003 -3.6754
3636 A 3.8308 -0.37451 1.724 5.0041 0.89964
3637 A 13.84 -1.3702 0.65554 22.11 -5.2223
3638 A 1.8838 -0.28365 -0.75201 7.4334 -10.876
3639 A -2.5663 1.0918 0.42966 -1.0484 -6.3836
3640 A -1.0866 1.2615 0.43361 1.1517 -6.6014
3641 A 1.1002 -0.49429 -0.020862 3.4762 -4.3483
3642 A -0.76574 0.48921 0.59342 -2.2505 2.5115
3643 A -4.0439 -0.66399 0.65551 -0.67476 -11.938
3644 A 1.9189 1.29 -0.55764 3.7282 -2.4091
3645 A -5.1406 -0.88987 -0.73934 0.66351 -18.454
3646 A -8.2521 -0.059402 1.5107 -6.077 -13.639
3647 A 4.0313 1.1196 0.58668 4.3101 3.1296
3648 A -0.23437 0.65173 0.65161 -0.52331 0.2201
3649 A -0.26738 -0.58404 0.022915 -1.221 2.0492
3650 A 6.2763 -0.085501 -0.96172 10.869 -4.2117
3651 A 7.4929 1.1357 -0.82649 2.5713 18.988
3652 A 12.271 1.0423 -0.99868 12.005 12.985
3653 A -5.7781 -0.47621 1.4514 -11.129 6.4966
3654 A -4.7025 0.44132 -2.0012 -8.8102 5.1035
3655 A -1.1904 1.8969 0.68725 -4.3683 5.7829
3656 A 10.253 1.0715 -0.37024 13.436 2.7951
3657 A -6.8606 0.45324 0.97814 -7.4147 -5.8641
3658 A -5.7893 -0.2276 0.9164 -7.1884 -2.6884
3659 A 0.31129 1.3321 -0.0039516 6.3345 -13.962
3660 A -4.9871 1.2681 -0.076483 -7.9646 1.7196
3661 A 8.9866 -0.58834 1.2945 7.0366 13.494
3662 A 1.9147 0.0413 0.19649 6.3666 -8.4968
3663 A 0.17286 -1.8011 -0.48482 -2.5881 6.9986
3664 A 4.2592 -0.42904 1.0664 10.686 -10.807
3665 A -8.0983 1.1387 -0.90991 -6.3193 -12.355
3666 A -4.6531 -1.8936 1.9546 1.6846 -19.49
3667 A 7.0572 -0.49313 0.093837 15.487 -12.488
3668 A 0.25672 1.0872 -0.060698 1.6428 -3.1468
3669 A 4.5873 -0.40679 0.60435 4.8668 3.9404
3670 A -5.3809 -0.93623 -0.84567 -9.8548 5.3107
3671 A -1.7885 0.87074 -0.09846 -2.532 -0.19775
3672 A 8.1548 -0.19694 -1.2186 9.4079 5.5354
3673 A -12.739 -0.71076 -0.18156 -0.89327 -40.338
3674 A -13.153 -0.50034 0.71908 -12.207 -15.508
3675 A -1.3345 0.34177 -1.2146 1.8327 -8.5901
3676 A -7.4696 1.5879 0.1877 -9.1752 -3.8489
3677 A -1.2187 -0.067258 -1.5078 -2.3569 1.69
3678 A 8.0767 -1.4196 -0.18431 7.7488 9.1771
3679 A 12.149 0.016924 0.52936 14.34 7.0469
3680 A 1.4571 1.1328 0.33245 -0.91432 6.7577
3681 A 5.1535 -1.0307 0.91321 8.0406 -1.5205
3682 A -7.8054 -0.54579 -2.0846 -9.027 -4.5806
3683 A -7.8895 -0.5182 1.2393 -4.4534 -16.093
3684 A -1.2392 0.49164 -0.88603 0.70946 -5.7307
3685 A -7.3594 0.30999 0.27839 -9.1559 -3.3274
3686 A 5.2647 -0.11862 1.2638 3.9952 8.0796
3687 A 2.0243 0.14227 0.95498 6.6741 -8.9918
3688 A 7.4075 -0.78118 -1.8552 13.659 -6.6781
3689 A 3.6153 0.88888 0.61215 3.8234 2.9093
3690 A -0.52692 -0.15373 -0.1302 -7.3923 15.535
3691 A -6.4891 0.093467 -0.49394 -9.3209 0.13095
3692 A 14.75 0.81466 1.7411 20.965 -0.056427
3693 A -1.8525 0.63647 0.17402 -2.7679 0.13236
3694 A -1.1093 -0.29533 1.7198 -8.6859 16.322
3695 A -34.667 -0.57513 -0.15606 -49.536 -0.14225
3696 A 6.8412 -1.1187 -0.21068 9.3054 1.3706
3697 A -0.11425 -1.4964 1.363 -0.92409 1.7967
3698 A 4.5939 -0.57197 -0.72454 3.4268 7.5723
3699 A -3.9719 -0.086258 0.93873 -6.2855 1.2511
3700 A 15.363 0.539 0.325 22.876 -2.1839
3701 A 0.94582 0.62683 0.095547 6.5851 -12.325
3702 A -5.0855 0.073898 0.12503 -4.6881 -6.0886
3703 A 1.2796 0.39398 -0.56237 5.1073 -7.6126
3704 A 4.001 -0.0068941 0.24069 -2.4746 19.105
3705 A 10.073 0.12182 -1.6116 12.804 4.0344
3706 A -1.4323 -0.50462 -0.96731 3.9885 -13.847
3707 A -8.2296 -0.42685 -0.63107 -11.045 -1.5531
3708 A -3.0226 0.52271 -0.54163 -0.075634 -9.9211
3709 A 15.49 1.0547 0.43607 23.394 -3.073
3710 A 3.8236 0.24966 1.0729 5.0048 0.87868
3711 A -0.78972 -0.31239 -1.4268 0.19349 -2.7999
3712 A 5.9076 -1.2032 -1.7546 7.4447 2.8647
3713 A -3.3328 -0.58318 -0.77279 -2.1237 -5.9555
3714 A -13.149 0.12925 0.039784 -1.9118 -39.508
3715 A 6.2899 -0.12104 -2.0759 8.0626 2.5733
3716 A 3.5275 0.50082 -0.24614 2.5398 5.8192
3717 A -2.829 0.75165 0.089281 -5.1785 2.4889
3718 A 10.106 0.23817 0.32091 11.239 7.4554
3719 A -1.1421 0.17137 -1.0928 0.84364 -5.6311
3720 A -2.3199 0.30831 0.56621 1.4355 -11.248
3721 A -6.2703 1.8767 0.52647 -10.378 2.8609
3722 A -25.75 1.3175 -0.99303 -40.273 7.8694
3723 A -4.9267 -0.1247 -0.23879 -2.0703 -11.572
3724 A 4.4115 1.1008 0.89772 4.9298 2.9053
3725 A -2.2146 -0.73392 0.77238 1.7922 -11.589
3726 A -1.4868 -0.6267 -1.3187 -2.6993 1.6551
3727 A -12.137 0.33644 2.4346 -5.7711 -27.556
3728 A 6.4117 1.6995 2.7209 8.8622 0.0089727
3729 A 2.9898 0.35311 0.35738 4.3847 -0.35874
3730 A 7.6727 -2.2127 0.43295 5.9342 12.091
3731 A 2.5064 1.3161 0.03386 0.7434 6.4155
3732 A -1.822 1.7783 -0.89717 -1.4621 -2.8243
3733 A 6.4387 -0.10438 -0.14072 10.731 -3.4828
3734 A 1.6074 -0.31896 -1.5099 2.5398 -0.2492
3735 A 7.5827 0.65914 1.4927 8.9152 4.1774
3736 A -0.78445 -1.9637 -0.60461 2.2035 -7.3338
3737 A 1.9801 0.25219 -0.80655 3.2537 -0.88248
3738 A -14.138 1.8366 0.77553 -5.024 -35.958
3739 A 0.41731 0.40325 -1.4806 4.5823 -9.1174
3740 A 2.9889 1.5063 0.83291 3.7368 0.87804
3741 A 14.457 -1.8415 -0.17855 20.751 0.22984
3742 A -5.1415 0.97051 -1.4866 -4.8823 -5.7028
3743 A -3.9908 0.27498 0.064379 -0.29231 -12.711
3744 A -1.2846 1.4441 1.7584 0.6283 -6.2939
3745 A -1.6912 -1.5633 0.14068 -0.95218 -3.1919
3746 A -6.4159 -1.0897 -1.2577 -3.249 -13.467
3747 A 3.3595 1.3099 -1.4478 3.3351 3.4676
3748 A 5.9724 0.19702 0.6048 11.576 -7.1866
3749 A 3.6924 0.96146 2.1307 0.52981 10.586
3750 A 13.951 -0.42428 0.72581 17.957 4.6694
3751 A 5.2072 -0.2165 -0.043305 5.7409 4.0488
3752 A 2.7603 -0.43451 -1.4213 -2.2943 14.888
3753 A -5.0651 -0.05623 -2.0131 -3.5942 -8.194
3754 A 8.4793 0.071286 -0.076431 11.859 0.66526
3755 A -4.6284 -0.64137 1.2949 1.6907 -19.521
3756 A -3.0388 -0.079524 -0.6752 1.2943 -13.049
3757 A -7.3147 0.65641 -1.2488 -6.9356 -8.1613
3758 A -9.6325 -0.48988 -1.839 -14.106 1.1143
3759 A 3.7184 0.054223 0.95928 -3.9076 21.374
3760 A 5.8416 0.087052 -0.68252 4.1769 9.8744
3761 A -1.1801 1.2741 -0.62879 -2.6181 2.0576
3762 A 3.4463 1.3873 1.3724 6.6497 -4.4608
3763 A -25.891 -0.53684 -0.84444 -29.461 -17.546
3764 A -4.2078 -1.3143 1.4317 -5.4408 -1.3856
3765 A 6.8239 -0.51643 1.9902 6.5732 7.2196
3766 A 6.3364 -0.68985 -0.40379 11.65 -5.8261
3767 A -9.1433 0.43743 0.98036 -9.7388 -8.067
3768 A 0.66992 -1.7331 -0.5053 -0.4912 3.7588
3769 A -6.6109 0.42134 1.2613 -2.4449 -16.668
3770 A -4.8114 -1.535 1.2774 -8.9606 4.8726
3771 A 3.4546 -0.25558 -1.1072 6.1798 -2.6475
3772 A 1.5384 0.17562 -1.2152 2.4521 -0.40691
3773 A 3.2805 1.43 -0.80992 2.3943 5.2721
3774 A -6.741 0.94223 -0.64779 -7.5301 -5.0053
3775 A 2.6169 0.96274 0.34477 -0.24747 9.1037
3776 A 8.3006 -0.27219 -0.8816 15.085 -7.2685
3777 A -20.827 1.3114 -0.75924 -32.26 5.5838
3778 A 5.2226 1.3121 -0.29313 7.799 -0.91569
3779 A -1.456 0.11033 1.6495 -2.0081 -0.47386
3780 A -7.3512 0.33425 -0.69313 -10.842 0.79286
3781 A 7.2228 -0.49045 -0.14776 10.842 -1.0557
3782 A -4.0128 -0.52581 0.11178 -7.2393 3.5512
3783 A 8.7989 1.0665 1.8296 13.37 -2.278
3784 A 2.1346 -0.55205 0.067616 5.7139 -6.1183
3785 A -4.5951 0.93104 -0.51504 -6.2177 -0.91693
3786 A -3.0425 -0.37925 -0.83688 -6.0448 4.1408
3787 A -3.5067 -0.30698 -0.71518 -6.7135 4.1173
3788 A -2.0693 0.44222 0.011618 -2.2489 -1.7434
3789 A -5.4119 -0.40126 -0.091651 -5.3299 -5.566
3790 A 2.8484 0.16404 0.55739 -1.5523 13.02
3791 A -2.7399 -1.7588 0.68063 -0.46019 -7.9021
3792 A -5.4661 -0.4998 0.34162 -7.2106 -1.4149
3793 A 4.75 -0.23443 1.6977 7.6971 -2.3313
3794 A -6.5984 0.76605 -0.43502 -5.9045 -8.328
3795 A 5.9741 -0.77291 1.3206 6.1022 5.6338
3796 A -4.2545 -0.94889 -0.50331 -1.2603 -11.034
3797 A 3.9877 0.20312 0.043519 3.2378 5.7296
3798 A 1.6516 -1.5308 -1.1327 5.6382 -7.1917
3799 A -3.6268 1.4697 0.11321 -4.5444 -1.7806
3800 A -5.373 -1.1102 -0.036356 -0.48167 -16.64
3801 A 13.019 0.28164 -0.17682 19.299 -1.5419
3802 A -2.849 -0.24297 -1.1215 -3.7517 -0.53849
3803 A 2.4758 -0.61578 0.77557 4.2489 -1.6673
3804 A -4.334 -0.79885 0.32136 -2.5887 -8.3629
3805 A 1.7492 -0.90365 -1.242 2.1331 1.2265
3806 A -3.0025 0.19629 -0.77477 -3.944 -0.73424
3807 A -0.086774 0.62131 0.0076631 -3.1124 6.8672
3808 A -5.9442 0.72447 0.5513 -10.634 4.7361
3809 A -3.5479 1.5285 -1.5869 -4.5896 -1.1374
3810 A 0.89376 -0.43326 1.0187 0.45709 1.8223
3811 A 8.6616 0.63288 0.27121 9.6675 6.2361
3812 A -11.464 0.84787 -0.16956 -15.687 -1.819
3813 A -7.3725 -0.99658 -0.95943 -9.2288 -2.7758
3814 A -0.26414 -0.33249 1.1928 -2.4985 4.8034
3815 A -0.19009 0.49586 1.7734 -0.93841 1.1752
3816 A 7.9359 1.2093 -0.36881 9.4684 4.2859
3817 A -10.104 -0.96532 -0.59587 -14.247 -0.26095
3818 A 1.4443 0.25048 0.64725 0.38053 3.7884
3819 A 5.9532 0.62298 -1.3521 8.2266 0.82012
3820 A -5.9341 2.0031 1.9747 -5.8736 -6.7896
3821 A 5.5308 1.4768 -0.1302 7.3922 1.0088
3822 A 2.7604 -0.93498 0.73307 5.935 -4.5902
3823 A -9.2152 1.1017 -0.75013 -10.232 -6.9788
3824 A -2.4734 0.48302 0.92751 -0.52066 -7.2861
3825 A -5.5326 -0.3345 0.68922 -11.789 8.9601
3826 A 26.791 -0.84984 -2.5157 37.465 2.6705
3827 A -4.1476 0.63956 -0.56934 -3.7953 -5.016
3828 A 3.2113 0.28955 -0.52366 3.4398 2.7443
3829 A -2.0841 -1.1804 -2.1562 -0.75273 -4.6506
3830 A 6.1746 -1.026 -0.30362 10.428 -3.4762
3831 A -4.62 1.1344 -1.8594 -5.7064 -2.0027
3832 A -2.3368 0.85069 -1.9937 -0.048813 -7.5039
3833 A 3.4356 0.96298 0.28923 0.06248 11.126
3834 A -3.7366 -1.5935 -2.0132 -1.5151 -8.3486
3835 A -3.4026 0.45467 0.92266 -9.1624 9.7781
3836 A -9.6086 0.40145 -0.89161 -7.8167 -13.788
3837 A -7.7507 -0.58504 0.77855 -6.4002 -10.999
3838 A 0.81392 1.5329 2.6839 3.5235 -6.2062
3839 A -6.712 0.32777 0.65704 -10.249 1.3198
3840 A 0.25004 1.9616 0.14342 -2.8761 7.1947
3841 A -2.6692 0.97746 -1.2031 -0.0025942 -8.876
3842 A 1.8285 0.28842 0.58754 2.1802 0.87678
3843 A 5.038 0.06465 -0.62152 5.8324 3.3194
3844 A -4.7703 -0.98079 1.8333 -13.559 15.555
3845 A -5.4844 -0.43447 0.7039 -7.8959 0.051554
3846 A 5.5262 -1.3353 -0.38045 10.422 -5.5634
3847 A -2.5383 -1.5457 0.091643 9.3574 -30.073
3848 A -3.2293 -0.43982 0.93883 -3.2197 -3.3621
3849 A -5.4459 -0.99155 -0.55689 -9.1439 3.3959
3850 A 0.60549 2.4105 0.74717 1.793 -2.6879
3851 A -3.9371 1.6843 1.8497 -5.0323 -2.0051
3852 A 4.7858 0.53258 0.50649 2.8707 9.1208
3853 A 4.76 0.31736 -0.075557 -1.5479 19.478
3854 A -0.28203 1.4738 -1.1786 1.5763 -4.6698
3855 A 5.9144 0.42122 -1.7468 8.0675 1.1614
3856 A -11.625 2.3833 0.34642 -24.459 17.768
3857 A -9.528 0.65951 0.34339 -14.568 1.9847
3858 A 2.0014 -0.60505 -1.4794 0.43546 6.0202
3859 A -4.4242 -1.3144 0.090921 -0.39935 -13.648
3860 A -2.5243 -0.63104 -0.94674 -3.2643 -0.55525
3861 A 9.4222 0.071389 -2.106 9.9434 8.6248
3862 A 9.4654 1.4435 0.47872 12.546 2.0358
3863 A -4.7704 -1.5512 -2.2733 0.30093 -16.004
3864 A -1.2209 -0.29679 -1.1392 -0.46176 -2.7626
3865 A -0.32734 -2.3816 -0.69538 -0.22831 -0.047034
3866 A 7.5666 1.6847 1.7814 15.856 -12.292
3867 A -0.96673 -0.28715 0.063965 -4.6111 7.566
3868 A 3.4412 -0.67488 -0.4731 3.2596 4.0857
3869 A 4.4368 0.63724 -2.4517 3.9285 5.9631
3870 A -1.9576 0.58381 -1.0142 -2.062 -1.6585
3871 A 1.9996 1.4719 -0.086938 4.5252 -4.1083
3872 A -5.2616 -1.3985 0.72051 -9.2174 4.0379
3873 A -2.6118 -1.9326 1.2308 -1.3857 -5.3775
3874 A 1.4789 0.3508 -1.1671 4.4308 -5.2599
3875 A 0.45127 -1.5853 -0.25675 1.3383 -1.3069
3876 A -5.3918 1.5374 1.4885 -6.2721 -3.8884
3877 A -6.0922 -0.19562 1.1228 -14.648 13.666
3878 A 3.9429 0.092471 -0.73781 5.6613 0.074097
3879 A -1.9327 2.4008 0.20328 3.2697 -14.523
3880 A 19.087 -0.77405 -0.78359 27.896 -1.049
3881 A 6.7874 2.1332 -0.49472 -0.83513 24.356
3882 A -10.747 -1.0796 0.33452 -18.578 7.5579
3883 A -3.1108 0.5107 0.51284 -6.8205 5.3479
3884 A -4.6585 -0.97423 -0.0034162 -9.5485 6.8758
3885 A 1.4324 1.8767 -1.468 -6.1084 18.971
3886 A 5.6667 0.86312 -1.0163 13.383 -12.266
3887 A -6.9617 -0.010724 -0.071653 -6.2578 -8.6485
3888 A 2.0045 -0.48324 -0.2515 -0.60198 8.2259
3889 A 2.1927 0.19039 0.18398 0.57926 5.9132
3890 A -2.3436 -0.15383 -0.10828 0.51096 -8.9799
3891 A -2.1014 -0.64124 1.6045 -3.0098 -0.16032
3892 A -2.7949 -0.40086 0.53102 -0.080161 -9.1744
3893 A -7.9692 0.50377 -0.081581 -11.435 -0.019663
3894 A -7.1453 0.77622 2.0949 -9.4165 -2.3853
3895 A -2.6184 -0.63791 1.034 -6.1047 5.4284
3896 A -3.5711 -2.9546 1.4207 -2.3999 -6.0777
3897 A 1.2074 0.1719 0.13023 3.2208 -3.5308
3898 A -0.32076 1.0873 0.25145 3.4592 -9.3671
3899 A -1.3974 -0.72361 -2.3086 2.479 -9.9473
3900 A 3.9237 -0.80216 0.23207 5.5281 0.30813
3901 A -3.1071 1.2186 -1.851 -4.4664 0.144
3902 A -0.89764 0.31122 0.56619 4.6699 -14.043
3903 A 7.3029 -0.55035 0.24396 2.5328 18.546
3904 A -3.7708 -0.19431 -0.77398 -3.95 -3.2224
3905 A 5.6982 -0.23598 0.7462 12.497 -10.204
3906 A -12.053 0.033129 0.14282 -18.484 2.8233
3907 A -0.97184 0.21213 -1.0326 0.30274 -3.8169
3908 A 6.8921 0.14066 1.8333 5.2581 10.432
3909 A -9.4278 -1.6059 1.4912 -14.141 1.5106
3910 A 4.6241 -1.1567 0.68991 2.8011 8.9945
3911 A -4.0936 1.0836 1.035 -7.0931 2.517
